"","X","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"199","GO:0070482","GO:0070482","response to oxygen levels","43/1187","337/18903",7.54904919383257e-06,0.000211373377427312,0.000154614749952498,"TGFBR3/DDR2/CD34/EPAS1/DPP4/SCN2A/EPHA4/OXTR/PPARG/TGFBR2/ADIPOQ/SOD3/NDNF/CCNA2/EGR1/MIR145/KCNMB1/EDN1/AQP1/CAV1/LEP/SFRP1/CXCL12/ADAM8/ADM/CAT/CRYAB/DRD2/FOXO1/RGCC/F7/FOS/SLC7A5/SLC2A4/BRIP1/CYGB/ANGPTL4/HIF3A/BMP2/E2F1/PTGIS/PPARA/VEGFD",43
"197","GO:1901655","GO:1901655","cellular response to ketone","20/1187","105/18903",7.29277003697809e-06,0.000206270632721025,0.000150882209902106,"PTGFR/TNFSF4/ADCY5/SPP1/PTGER4/NR3C1/SGK1/AQP1/GNAI1/SFRP1/FBXO32/KLF9/AKR1C2/AKR1C3/GJB2/POSTN/GNG2/FOS/KLF2/SOX10",20
"196","GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","38/1187","282/18903",7.15697664288335e-06,0.000203462621704827,0.000148828214614631,"CLDN19/CADM3/IGSF9/SELP/TGFBR2/NECTIN3/CLDN11/ADIPOQ/SPARCL1/FAT4/PCDH18/FAT1/PCDHB4/PCDHB7/PCDHB15/PCDHGA2/PCDHGB6/PCDHGB7/FAT2/TENM2/KLF4/RET/CDH23/ROBO3/ROBO4/AMIGO2/CX3CL1/CDH5/CDH13/PECAM1/PTPRM/CD209/CEACAM5/CEACAM6/BMP2/CLDN8/CLDN5/MIR221",38
"195","GO:0051896","GO:0051896","regulation of protein kinase B signaling","29/1187","189/18903",7.09801218747232e-06,0.000202821148249209,0.000148358991578369,"EPHA2/F3/CX3CR1/P2RY12/FGF2/SEMA5A/MIR145/LEP/NRG1/ANGPT1/TEK/CCL21/NTRK2/AKR1C2/AKR1C3/GATA3/RET/ADAM8/DRD2/IGF1/SPRY2/F7/F10/FERMT2/NTRK3/CX3CL1/GDF15/PPARA/MIR221",29
"194","GO:0030111","GO:0030111","regulation of Wnt signaling pathway","43/1187","336/18903",7.00045930255121e-06,0.000201064738318636,0.000147074218228314,"TRABD2B/PLPP3/WLS/ASPM/LGR6/TCF7L1/ZEB2/FZD7/RBMS3/KLF15/LEF1/FGF2/SEMA5A/DEPDC1B/EGR1/MIR145/DAAM2/TBX18/RSPO3/PRKN/CAV1/SOX7/ADGRA2/SFRP1/SOX17/CCN4/KANK1/RECK/TLE4/DKK3/LGR4/FOLR1/FZD4/DIXDC1/IGFBP6/FOXO1/GPRC5B/TMEM88/APCDD1/SPEF1/BMP2/SOX10/GPC3",43
"193","GO:0019932","GO:0019932","second-messenger-mediated signaling","41/1187","314/18903",6.94670290082243e-06,0.000200554552141879,0.000146701028808205,"EDN2/PTGFR/GSTM2/NPR1/SELP/NR5A2/NMUR1/ACKR3/CX3CR1/ACKR4/P2RY12/ANK2/PDE5A/NDNF/EDN1/PDE7B/AQP1/ADCYAP1R1/GNAI1/NRG1/NCALD/NPR2/FFAR4/ADM/PDE3B/PDE2A/RAPGEF3/AVPR1A/IGF1/EDNRB/MCTP2/CDH13/RASD1/TMEM100/PRNP/EDN3/RCAN1/PDE9A/DMD/RGN/CLIC2",41
"192","GO:0003073","GO:0003073","regulation of systemic arterial blood pressure","19/1187","96/18903",6.85946691964134e-06,0.000199067446230425,0.000145613245136246,"EDN2/TACR1/OXTR/ADRB2/EDN1/NCALD/PCSK5/ADM/NAV2/DRD2/AVPR1A/KL/EDNRB/CMA1/CTSG/CORO2B/EDN3/ADM2/AVPR2",19
"191","GO:0010595","GO:0010595","positive regulation of endothelial cell migration","23/1187","131/18903",6.52339130211017e-06,0.00019030542583957,0.00013920402932913,"PLPP3/PROX1/AKT3/ATOH8/MIR10B/ANXA3/FGF2/SEMA5A/FGF1/EDN1/GPLD1/SASH1/ADGRA2/ANGPT1/TEK/ANXA1/MIR27B/GATA3/PRKD1/RHOJ/STAT5A/PRKCA/MIR221",23
"190","GO:0043491","GO:0043491","protein kinase B signaling","32/1187","218/18903",6.33215262186192e-06,0.000185698707415866,0.000135834321062877,"EPHA2/F3/PEAR1/CX3CR1/P2RY12/FGF2/SEMA5A/MIR145/LEP/NRG1/ANGPT1/TEK/CCL21/NTRK2/AKR1C2/AKR1C3/GATA3/RET/ADAM8/DRD2/IGF1/SPRY2/F7/F10/FERMT2/TYRO3/NTRK3/CX3CL1/TMEM100/GDF15/PPARA/MIR221",32
"189","GO:0048015","GO:0048015","phosphatidylinositol-mediated signaling","28/1187","178/18903",6.26217616213855e-06,0.000184618230557863,0.000135043977164024,"PLCH2/ROR1/PEAR1/SELP/FN1/PDGFRA/KIT/FGF2/PIK3R1/EDN1/RELN/LEP/PREX2/ANGPT1/TEK/PIP5K1B/NTRK2/GATA3/UNC5B/CAT/PDGFD/PIK3C2G/DCN/IGF1/TYRO3/NTRK3/PLCB1/PPP1R16B",28
"188","GO:0050878","GO:0050878","regulation of body fluid levels","48/1187","390/18903",6.18349463388305e-06,0.000183268255851044,0.000134056501805124,"F3/NPR1/PEAR1/SELP/PLA2G4A/CSRP1/CD34/CYP26B1/TACR1/FAP/TFPI/FN1/OXTR/PROS1/P2RY12/TP63/PDGFRA/MMRN1/F2RL2/CDO1/F12/EDN1/AGR2/AQP1/CAV1/KLF4/TLR4/NEURL1/ADRA2A/ADM/SAA1/DRD2/VWF/SOCS2/EDNRB/F7/F10/CTSG/TYRO3/CORO2B/STAT5A/PRKCA/EMILIN2/COMP/PLAUR/MYL9/AVPR2/F8",48
"187","GO:0072012","GO:0072012","glomerulus vasculature development","10/1187","29/18903",6.11577598945588e-06,0.000182230501675124,0.000133297408562754,"CD34/OSR1/PDGFRA/EGR1/AQP1/ANGPT1/TEK/ACTA2/PDGFD/PECAM1",10
"185","GO:0070542","GO:0070542","response to fatty acid","15/1187","63/18903",5.980771521887e-06,0.000179786732326523,0.00013150984765336,"CPS1/PID1/ADIPOQ/ACSL1/EDN1/PDK4/LPL/AKR1C1/AKR1C2/AKR1C3/CAT/DGAT2/FOXO1/PLCB1/E2F1",15
"186","GO:0198738","GO:0198738","cell-cell signaling by wnt","54/1187","458/18903",6.0014953719909e-06,0.000179786732326523,0.00013150984765336,"TRABD2B/PLPP3/ROR1/WLS/ASPM/LGR6/MARK1/TCF7L1/ZEB2/FZD7/RBMS3/KLF15/AMOTL2/PKD2/LEF1/FGF2/SEMA5A/DEPDC1B/EGR1/MIR145/EDN1/DAAM2/TBX18/RSPO3/PRKN/CAV1/SOX7/ADGRA2/SFRP1/SOX17/CCN4/KANK1/RECK/TLE4/KLF4/GATA3/DKK3/LGR4/FOLR1/FZD4/AMOTL1/DIXDC1/DRD2/IGFBP6/FOXO1/EDNRB/FERMT2/GPRC5B/TMEM88/APCDD1/SPEF1/BMP2/SOX10/GPC3",54
"182","GO:0051782","GO:0051782","negative regulation of cell division","8/1187","18/18903",5.85851570954448e-06,0.00017794169445331,0.000130160245007598,"TXNIP/ASPM/MIR145/PTCH1/E2F8/BLM/ORC6/AURKB",8
"183","GO:0051988","GO:0051988","regulation of attachment of spindle microtubules to kinetochore","8/1187","18/18903",5.85851570954448e-06,0.00017794169445331,0.000130160245007598,"CDCA8/NEK2/KAT2B/ECT2/CCNB1/RACGAP1/AURKB/SPAG5",8
"184","GO:0071398","GO:0071398","cellular response to fatty acid","11/1187","35/18903",5.8760358541653e-06,0.00017794169445331,0.000130160245007598,"CPS1/PID1/EDN1/PDK4/LPL/AKR1C1/AKR1C2/AKR1C3/DGAT2/PLCB1/E2F1",11
"180","GO:0045766","GO:0045766","positive regulation of angiogenesis","29/1187","187/18903",5.73729504015118e-06,0.000176619933501229,0.000129193407359496,"F3/CD34/AKT3/TGFBR2/CX3CR1/HYAL1/ANXA3/FGF2/SEMA5A/FGF1/SASH1/AQP1/BMPER/TEK/MIR27B/KLF4/ADM/RAPGEF3/CMA1/PRKD1/CDH5/PRKCA/EMILIN2/C3/ANGPTL4/HSPB6/PTGIS/ADM2/VEGFD",29
"181","GO:1904018","GO:1904018","positive regulation of vasculature development","29/1187","187/18903",5.73729504015118e-06,0.000176619933501229,0.000129193407359496,"F3/CD34/AKT3/TGFBR2/CX3CR1/HYAL1/ANXA3/FGF2/SEMA5A/FGF1/SASH1/AQP1/BMPER/TEK/MIR27B/KLF4/ADM/RAPGEF3/CMA1/PRKD1/CDH5/PRKCA/EMILIN2/C3/ANGPTL4/HSPB6/PTGIS/ADM2/VEGFD",29
"178","GO:0048144","GO:0048144","fibroblast proliferation","20/1187","103/18903",5.37607083173615e-06,0.000167495109904522,0.000122518809375885,"JUN/DDR2/FN1/PDGFRA/CCNA2/CCNB1/AQP1/CAV1/SFRP1/CKS2/CDK1/E2F8/CD248/PDGFD/IGF1/GNG2/CDC6/NGFR/E2F1/VEGFD",20
"179","GO:0002687","GO:0002687","positive regulation of leukocyte migration","25/1187","148/18903",5.38076537561189e-06,0.000167495109904522,0.000122518809375885,"TNFRSF18/EDN2/S100A14/SELP/TACR1/CX3CR1/P2RY12/CXCL10/PIK3R1/NEDD9/EDN1/PTN/RARRES2/CCL21/CXCL12/ADAM8/LYVE1/PDGFD/F7/CX3CL1/IL34/EDN3/JAM2/XG/VEGFD",25
"177","GO:0016055","GO:0016055","Wnt signaling pathway","54/1187","456/18903",5.27613883105771e-06,0.000166094042749455,0.000121493961069613,"TRABD2B/PLPP3/ROR1/WLS/ASPM/LGR6/MARK1/TCF7L1/ZEB2/FZD7/RBMS3/KLF15/AMOTL2/PKD2/LEF1/FGF2/SEMA5A/DEPDC1B/EGR1/MIR145/EDN1/DAAM2/TBX18/RSPO3/PRKN/CAV1/SOX7/ADGRA2/SFRP1/SOX17/CCN4/KANK1/RECK/TLE4/KLF4/GATA3/DKK3/LGR4/FOLR1/FZD4/AMOTL1/DIXDC1/DRD2/IGFBP6/FOXO1/EDNRB/FERMT2/GPRC5B/TMEM88/APCDD1/SPEF1/BMP2/SOX10/GPC3",54
"172","GO:0060070","GO:0060070","canonical Wnt signaling pathway","41/1187","310/18903",5.05206205245756e-06,0.000163065236959927,0.000119278459498401,"PLPP3/WLS/ASPM/LGR6/TCF7L1/ZEB2/FZD7/RBMS3/LEF1/FGF2/SEMA5A/EGR1/MIR145/EDN1/DAAM2/TBX18/RSPO3/PRKN/CAV1/SOX7/ADGRA2/SFRP1/SOX17/KANK1/RECK/TLE4/KLF4/GATA3/DKK3/LGR4/FOLR1/FZD4/DIXDC1/IGFBP6/FOXO1/EDNRB/GPRC5B/TMEM88/BMP2/SOX10/GPC3",41
"173","GO:0002792","GO:0002792","negative regulation of peptide secretion","12/1187","41/18903",5.11494440656507e-06,0.000163065236959927,0.000119278459498401,"BMP8A/INHBB/ACVR1C/PRKN/LEP/SFRP1/CCN3/FFAR4/ADRA2A/DRD2/FOXO1/KCNB1",12
"174","GO:0072210","GO:0072210","metanephric nephron development","12/1187","41/18903",5.11494440656507e-06,0.000163065236959927,0.000119278459498401,"CD34/KIF26B/OSR1/SIX2/ADIPOQ/PDGFRA/PKD2/IRX1/EGR1/AQP1/RET/LGR4",12
"175","GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","46/1187","365/18903",5.12363368597462e-06,0.000163065236959927,0.000119278459498401,"S1PR1/KIRREL1/LMOD1/PROX1/PLEKHH2/SPTBN1/TACR1/RND3/ECT2/SLIT2/PDGFRA/SYNPO2/SEMA5A/PTGER4/PIK3R1/NEDD9/EDN1/DAAM2/PRKN/DLC1/SFRP1/RHPN1/KANK1/TEK/CCL21/GSN/CXCL12/ADD3/DIXDC1/RAPGEF3/RND1/CIT/WASF3/RGCC/FERMT2/TMOD2/CORO2B/NTRK3/SMIM22/CX3CL1/ARHGEF15/FHOD3/KANK3/ARHGAP6/GPM6B/PAK3",46
"176","GO:0043405","GO:0043405","regulation of MAP kinase activity","29/1187","186/18903",5.15066075106732e-06,0.000163065236959927,0.000119278459498401,"RGS2/EPHA4/PPARG/ADIPOQ/KIT/PDE5A/FGF2/SPRY1/GHR/FGF1/DUSP1/EDN1/TNXB/SASH1/CAV1/EZH2/SFRP1/TLR4/ADRA2A/ADAM8/FZD4/PDGFD/IRAK3/SPRY2/NTRK3/IL34/MAP2K6/BMP2/EDN3",29
"171","GO:0036293","GO:0036293","response to decreased oxygen levels","41/1187","309/18903",4.65978316862586e-06,0.000151838080792885,0.00011106605373296,"TGFBR3/DDR2/CD34/EPAS1/DPP4/SCN2A/EPHA4/OXTR/PPARG/TGFBR2/ADIPOQ/SOD3/NDNF/CCNA2/EGR1/MIR145/KCNMB1/EDN1/AQP1/CAV1/LEP/SFRP1/CXCL12/ADAM8/ADM/CAT/CRYAB/DRD2/RGCC/F7/FOS/SLC2A4/BRIP1/CYGB/ANGPTL4/HIF3A/BMP2/E2F1/PTGIS/PPARA/VEGFD",41
"170","GO:0051225","GO:0051225","spindle assembly","23/1187","128/18903",4.35825321940485e-06,0.000142848158461905,0.000104490132913533,"CDCA8/CDC20/STIL/ASPM/NEK2/KIF15/CCDC69/KIFC1/MAPK15/KIFC2/KIF11/RACGAP1/GOLGA8A/STARD9/CCNB2/KIF23/PLK1/AURKB/SPAG5/NDC80/MISP/AURKA/KIF4A",23
"169","GO:0061041","GO:0061041","regulation of wound healing","24/1187","137/18903",4.30813997904639e-06,0.000142041159545837,0.000103899831821038,"CLDN19/F3/DDR2/CD34/FAP/TFPI/PROS1/MYLK/PDGFRA/MMRN1/FGF2/F12/EDN1/CAV1/CCN4/KANK1/ANXA1/ACTA2/ADRA2A/F7/FERMT2/EMILIN2/PLAUR/MIR221",24
"168","GO:0031214","GO:0031214","biomineral tissue development","28/1187","174/18903",3.998704170133e-06,0.000132623688309411,9.70111688393168e-05,"ISG15/ALPL/WLS/CCN1/S1PR1/DDR2/OSR1/PKDCC/CLEC3B/PTH1R/FGFR3/SPP1/BMPR1B/ADRB2/BMP6/HEY2/LEP/PTN/LGR4/MMP13/IGF1/KL/COMP/KLK4/BMP2/PPARA/GPM6B/GPC3",28
"167","GO:0032970","GO:0032970","regulation of actin filament-based process","50/1187","406/18903",3.91481617245887e-06,0.000130618896484675,9.55447098629734e-05,"S1PR1/KIRREL1/LMOD1/PROX1/PLEKHH2/SPTBN1/TACR1/RND3/ECT2/SLIT2/PDGFRA/ANK2/SYNPO2/SEMA5A/PTGER4/PIK3R1/NEDD9/EDN1/DAAM2/PRKN/CAV1/DLC1/SFRP1/RHPN1/KANK1/TEK/CCL21/GSN/CXCL12/ACTA2/ADD3/DIXDC1/RAPGEF3/RND1/CIT/WASF3/RGCC/FERMT2/TMOD2/CORO2B/NTRK3/SMIM22/CX3CL1/ARHGEF15/KCNJ2/FHOD3/KANK3/ARHGAP6/GPM6B/PAK3",50
"166","GO:0001666","GO:0001666","response to hypoxia","40/1187","296/18903",3.86438756632792e-06,0.000129713057346862,9.48821094281654e-05,"TGFBR3/DDR2/CD34/EPAS1/DPP4/SCN2A/EPHA4/PPARG/TGFBR2/ADIPOQ/SOD3/NDNF/CCNA2/EGR1/MIR145/KCNMB1/EDN1/AQP1/CAV1/LEP/SFRP1/CXCL12/ADAM8/ADM/CAT/CRYAB/DRD2/RGCC/F7/FOS/SLC2A4/BRIP1/CYGB/ANGPTL4/HIF3A/BMP2/E2F1/PTGIS/PPARA/VEGFD",40
"165","GO:0090278","GO:0090278","negative regulation of peptide hormone secretion","12/1187","40/18903",3.83593975750531e-06,0.000129538523204967,9.47544417292539e-05,"BMP8A/INHBB/ACVR1C/PRKN/LEP/SFRP1/CCN3/FFAR4/ADRA2A/DRD2/FOXO1/KCNB1",12
"164","GO:0048545","GO:0048545","response to steroid hormone","44/1187","339/18903",3.79940570055394e-06,0.000129087125387113,9.44242546376436e-05,"ALPL/TXNIP/ZFP36L2/TACR1/TFPI/CPS1/OXTR/TGFBR2/ADIPOQ/TP63/SLIT2/ANXA3/SPP1/NR3C2/GHR/PLPP1/ZNF366/CDO1/NR3C1/SLIT3/BMP6/EDN1/SGK1/AQP1/CAV1/SFRP1/FBXO32/KLF9/ANXA1/AKR1C3/ADM/A2M/AVPR1A/GJB2/FOXA1/FOS/NTRK3/PER1/ZFP36/FOSB/SOX10/PPARA/MAOB/PFKFB1",44
"163","GO:0010565","GO:0010565","regulation of cellular ketone metabolic process","24/1187","136/18903",3.77455407096501e-06,0.000129029541616055,9.43821334373686e-05,"FMO2/PROX1/ACADL/PPARG/ADIPOQ/SNCA/EGR1/BMP6/MLXIPL/PDK4/CAV1/ANXA1/AKR1C3/ADM/DKK3/DGAT2/ABCD2/AVPR1A/ACACB/IRS2/CES1/BMP2/PPARA/RGN",24
"162","GO:0051321","GO:0051321","meiotic cell cycle","39/1187","285/18903",3.74648592003361e-06,0.000128860614484119,9.4258567136908e-05,"CDC20/RAD54L/NUF2/ASPM/NEK2/EXO1/CYP26B1/NCAPH/SGO1/CDC25A/MND1/CDC25C/PTTG1/DUSP1/EDN1/TTK/XRCC2/NPM2/CCNE2/MAPK15/NPR2/CKS2/KIF18A/PIWIL4/RAD51AP1/ESPL1/BUB1B/RAD51/CCNB2/PKMYT1/PLK1/FANCA/TOP2A/EME1/BRIP1/NDC80/PRR19/PLCB1/AURKA",39
"161","GO:0071375","GO:0071375","cellular response to peptide hormone stimulus","41/1187","306/18903",3.64562400615218e-06,0.00012617029169118,9.22906580700965e-05,"DDR2/INHBB/CPS1/PID1/PPARG/KAT2B/ADIPOQ/CCNA2/GHR/PIK3R1/MAP1B/MIR145/EDN1/GPLD1/INHBA/PDK4/CAV2/CAV1/LEP/RARRES2/LPL/KANK1/SORBS1/PDE3B/SIK2/NR4A1/TNS2/SOCS2/GJB2/KL/FOXO1/IRS2/FOS/CYP11A1/TRARG1/SLC2A4/CDC6/STAT5A/BRIP1/GDF15/PLCB1",41
"160","GO:0072224","GO:0072224","metanephric glomerulus development","8/1187","17/18903",3.44455088891667e-06,0.000119956484706523,8.7745401591351e-05,"CD34/OSR1/ADIPOQ/PDGFRA/EGR1/AQP1/RET/LGR4",8
"159","GO:0031099","GO:0031099","regeneration","30/1187","192/18903",3.40683583716143e-06,0.000119389240784047,8.7330475746369e-05,"JUN/TGFBR3/LGR6/FZD7/EPHA4/TGFBR2/ANXA3/SPP1/CCNA2/MAP1B/PTN/EZH2/CCN3/SPAAR/ANXA1/PTCH1/KLF4/CXCL12/CDK1/ADM/FOLR1/IGF1/F7/RGMA/SLC7A5/GFAP/AURKA/MIR221/RGN/PFKFB1",30
"158","GO:0048017","GO:0048017","inositol lipid-mediated signaling","29/1187","182/18903",3.31262242371561e-06,0.000116822355347743,8.54528582586732e-05,"PLCH2/ROR1/PEAR1/SELP/FN1/PLD1/PDGFRA/KIT/FGF2/PIK3R1/EDN1/RELN/LEP/PREX2/ANGPT1/TEK/PIP5K1B/NTRK2/GATA3/UNC5B/CAT/PDGFD/PIK3C2G/DCN/IGF1/TYRO3/NTRK3/PLCB1/PPP1R16B",29
"157","GO:0050921","GO:0050921","positive regulation of chemotaxis","25/1187","144/18903",3.24164728925575e-06,0.000115047507616134,8.41545980824556e-05,"EDN2/ARTN/F3/S1PR1/S100A14/CX3CR1/P2RY12/SLIT2/CXCL10/FGF2/SEMA5A/NEDD9/EDN1/PTN/RARRES2/CCL21/CXCL12/PDGFD/F7/PRKD1/NTRK3/IL34/CDH13/EDN3/VEGFD",25
"156","GO:0009612","GO:0009612","response to mechanical stimulus","32/1187","211/18903",3.13610928668346e-06,0.000112015390675642,8.19366744806906e-05,"JUN/COL11A1/TXNIP/DDR2/TACR1/TGFBR2/KIT/CXCL10/PKD2/FGF2/PTGER4/MAP1B/BMP6/EDN1/AQP1/PTN/CNTNAP2/IL33/PTCH1/TLR4/GSN/CXCL12/PDE2A/DRD2/KRT5/FOS/MEIS2/PPL/KCNJ2/HPN/FOSB/DMD",32
"155","GO:1901988","GO:1901988","negative regulation of cell cycle phase transition","38/1187","272/18903",3.01898738125416e-06,0.000108527727021601,7.93855289658139e-05,"CLSPN/CDCA8/CDC20/ORC1/MUC1/NUF2/DTL/PROX1/CENPF/ZFP36L2/SPC25/PKD2/MAD2L1/CCNB1/DUSP1/TTK/INHBA/EZH2/PBK/CDC14B/KLF4/ZWINT/CDK1/RGCC/FOXN3/BUB1B/RAD51/BLM/PLK1/CDT1/AURKB/CDC6/EME1/BRIP1/NDC80/SPC24/E2F1/GTSE1",38
"154","GO:0032102","GO:0032102","negative regulation of response to external stimulus","53/1187","436/18903",2.98585843835269e-06,0.000108033787133125,7.90242233308381e-05,"ISG15/CLDN19/CD34/FNDC4/DPP4/FAP/TFPI/EPHA4/PPARG/SEMA3G/PROS1/CD200/ADIPOQ/SLIT2/PDGFRA/SPP1/MMRN1/FGF2/SEMA5A/PTGER4/MIR145/DUSP1/F12/EDN1/NT5E/FGL2/SEMA3A/SEMA3D/LEP/PBK/CCN3/TEK/KLF4/GATA3/FFAR4/SAA1/DRD2/A2M/IRAK3/IGF1/TYRO3/RGMA/CX3CL1/CDH5/MMP28/RNF125/ZFP36/PLAUR/SIRPA/PTGIS/PPARA/MIR221/FOXP3",53
"153","GO:0055123","GO:0055123","digestive system development","25/1187","143/18903",2.84580937881313e-06,0.000103639541560436,7.58099340541069e-05,"WLS/PKDCC/SIX2/CPS1/OXTR/RARB/TGFBR2/TP63/PDGFRA/KIT/SPDEF/AGR2/HOXA5/RARRES2/SFRP1/SOX17/PCSK5/RET/LGR4/ALX4/CLMP/EDNRB/ALDH1A2/PTK6/SOX10",25
"152","GO:1904064","GO:1904064","positive regulation of cation transmembrane transport","28/1187","171/18903",2.82401838428177e-06,0.000103522568665908,7.572437107991e-05,"GSTM2/STAC/CXCL9/CXCL10/CXCL11/PKD2/SNCA/ANK2/ADRB2/KCNMB1/EDN1/ADCYAP1R1/CACNA2D1/RELN/CAV1/KCNIP2/TESC/CEMIP/CX3CL1/ATP1B2/STAC2/HAP1/CACNG4/KCNJ2/JPH2/EDN3/DMD/RGN",28
"151","GO:0072006","GO:0072006","nephron development","26/1187","152/18903",2.76404423269813e-06,0.00010199506267943,7.46070356849575e-05,"CD34/KIF26B/OSR1/SIX2/KLF15/ADIPOQ/PDGFRA/PKD2/FGF2/IRX1/KLHL3/EGR1/FGF1/AQP1/ANGPT1/TEK/PTCH1/GATA3/RET/ACTA2/LGR4/PDGFD/EDNRB/PECAM1/BMP2/GPC3",26
"150","GO:0060485","GO:0060485","mesenchyme development","42/1187","313/18903",2.67995994459405e-06,9.95515787418536e-05,7.2819683547145e-05,"TGFBR3/MARK1/OSR1/SIX2/ACTG2/FN1/EPHA4/TGFBR2/SEMA3G/IL17RD/PKD2/LEF1/SPRY1/SEMA5A/EDN1/NOTCH4/HEY2/HOXA5/SEMA3A/SEMA3D/EZH2/NRG1/SFRP1/GATA3/RET/ACTA2/FOLR1/IGF1/RGCC/EDNRB/SPRY2/FOXA1/FERMT2/ALDH1A2/MEOX1/TMEM100/HPN/BMP2/FAM83D/EDN3/SOX10/MIR221",42
"149","GO:0071902","GO:0071902","positive regulation of protein serine/threonine kinase activity","34/1187","229/18903",2.53989260716374e-06,9.49817557524589e-05,6.94769634400425e-05,"PROX1/EPHA4/ADIPOQ/KIT/PKD2/SNCA/BMPR1B/PDE5A/FGF2/ACSL1/GHR/CCNB1/FGF1/ADRB2/EDN1/SASH1/EZH2/CKS2/TLR4/ADRA2A/ADAM8/FZD4/PDGFD/RGCC/CAB39L/SPRY2/FERMT2/CEMIP/NTRK3/IL34/CDC6/MAP2K6/BMP2/EDN3",34
"148","GO:0060537","GO:0060537","muscle tissue development","52/1187","422/18903",2.47790259731335e-06,9.32896842718242e-05,6.82392521820575e-05,"TGFBR3/S1PR1/COL11A1/RGS2/CSRP1/ATF3/PROX1/CENPF/OSR1/CYP26B1/FZD7/RARB/TGFBR2/ADAMTS9/MYLK/EPHB1/PDGFRA/PKD2/LEF1/FGF2/SORBS2/PITX1/EGR1/MIR145/EDN1/PI16/TBX18/HEY2/MEOX2/CAV2/CAV1/NRG1/PGM5/PTCH1/CDK1/EGR2/RBP4/NEURL1/NR4A1/ITGA7/IGF1/FOS/ALDH1A2/MYH11/HLF/FHOD3/BMP2/JPH2/RCAN1/MAFF/PPARA/DMD",52
"147","GO:0001938","GO:0001938","positive regulation of endothelial cell proliferation","22/1187","115/18903",2.39920945485999e-06,9.09414631461217e-05,6.65215825937551e-05,"JUN/F3/PROX1/AKT3/MIR10B/FGF2/SEMA5A/BMP6/CAV2/EGR3/TEK/MIR27B/CXCL12/NR4A1/PRKD1/FGF7/CDH13/STAT5A/PRKCA/BMP2/PPP1R16B/VEGFD",22
"146","GO:0042180","GO:0042180","cellular ketone metabolic process","33/1187","218/18903",2.30621907399955e-06,8.80154293172978e-05,6.43812563412131e-05,"FMO2/PROX1/SULT1C4/ACADL/PPARG/ADIPOQ/SNCA/TDO2/EGR1/BMP6/MLXIPL/PDK4/CAV1/ANXA1/AKR1C1/AKR1C2/AKR1C3/AIFM2/ADM/DKK3/DGAT2/ABCD2/GPD1/HSD17B6/AVPR1A/ACACB/EDNRB/IRS2/CYP11A1/CES1/BMP2/PPARA/RGN",33
"145","GO:0048565","GO:0048565","digestive tract development","24/1187","132/18903",2.18928892120104e-06,8.41290887512566e-05,6.15384878612736e-05,"PKDCC/SIX2/CPS1/OXTR/RARB/TGFBR2/TP63/PDGFRA/KIT/SPDEF/AGR2/HOXA5/RARRES2/SFRP1/SOX17/PCSK5/RET/LGR4/ALX4/CLMP/EDNRB/ALDH1A2/PTK6/SOX10",24
"144","GO:0030282","GO:0030282","bone mineralization","23/1187","123/18903",2.15048484866571e-06,8.32118165053147e-05,6.08675243715908e-05,"ISG15/ALPL/CCN1/S1PR1/DDR2/OSR1/PKDCC/CLEC3B/PTH1R/FGFR3/BMPR1B/ADRB2/BMP6/LEP/PTN/LGR4/MMP13/IGF1/KL/COMP/BMP2/GPM6B/GPC3",23
"143","GO:0042063","GO:0042063","gliogenesis","42/1187","310/18903",2.08605097958357e-06,8.12830493583192e-05,5.9456675693394e-05,"PLPP3/ROR1/LEPR/EPHA4/CX3CR1/KLF15/P2RY12/LEF1/FGF2/TPPP/ID4/DAAM2/RELN/PTPRZ1/PTN/EZH2/NRG1/IL33/NFIB/ANXA1/NTRK2/TLR4/CDK1/EGR2/CNTN1/PTPRB/WASF3/NDN/NTRK3/METRN/CX3CL1/IL34/SLC7A5/ASPA/ATP1B2/GFAP/APCDD1/LGI4/BMP2/E2F1/SOX10/MIR221",42
"142","GO:0006936","GO:0006936","muscle contraction","46/1187","351/18903",1.76263191332765e-06,6.91646832469131e-05,5.05923704107091e-05,"EDN2/PTGER3/GSTM2/RGS2/LMOD1/PPP1R12B/TACR1/SCN7A/NMUR1/OXTR/STAC/MYLK/KIT/ANK2/PDE5A/ADRB2/MIR145/EDN1/UTRN/CACNA2D1/CAV1/GSN/ACTA2/KCNIP2/ADRA2A/CRYAB/DRD2/SCN2B/SCN3B/ABCC9/SSPN/NR4A1/EDNRB/TMOD2/SYNM/CCDC78/MYH11/STAC2/MAP2K6/KCNJ2/CNN1/COMP/MYL9/EDN3/DMD/CLIC2",46
"141","GO:0034767","GO:0034767","positive regulation of ion transmembrane transport","30/1187","186/18903",1.7437324438872e-06,6.89083487754574e-05,5.04048676575681e-05,"GSTM2/STAC/CXCL9/CXCL10/CXCL11/PKD2/SNCA/ANK2/ADRB2/KCNMB1/EDN1/ADCYAP1R1/CACNA2D1/ABCB1/RELN/CAV1/KCNIP2/TRPC6/TESC/CEMIP/CX3CL1/ATP1B2/STAC2/HAP1/CACNG4/KCNJ2/JPH2/EDN3/DMD/RGN",30
